"Country or Area","Year","Value"
"Belgium","2001","10543.2001720803"
"Belgium","2000","10991.4874338931"
"Belgium","1999","11438.9365338055"
"Belgium","1998","11698.6249112267"
"Belgium","1997","11864.190208666"
"Belgium","1996","11976.488572966"
"Belgium","1995","12122.7566419055"
"Belgium","1994","12040.9986820398"
"Belgium","1993","12008.3237153879"
"Belgium","1992","12063.8918901582"
"Belgium","1991","12177.7636758484"
"Belgium","1990","12223.2368996729"
"Bulgaria","2015","7313.71394926356"
"Bulgaria","2014","7387.32488086524"
"Bulgaria","2013","7492.53280763542"
"Bulgaria","2012","7600.98776354159"
"Bulgaria","2011","7975.86947836817"
"Bulgaria","2010","7738.52530569851"
"Bulgaria","2009","7762.79185146163"
"Bulgaria","2008","8102.75197532852"
"Bulgaria","2007","8318.58478757732"
"Bulgaria","2006","8378.58772414051"
"Bulgaria","2005","8664.70678933377"
"Bulgaria","2004","9094.51389062835"
"Bulgaria","2003","9677.53468084752"
"Bulgaria","2002","9307.6089769712"
"Bulgaria","2001","9464.72821010693"
"Bulgaria","2000","10159.4134125558"
"Bulgaria","1999","10291.7557437698"
"Bulgaria","1998","10808.8640419501"
"Bulgaria","1997","11406.1308002608"
"Bulgaria","1996","11792.7493064512"
"Bulgaria","1995","11892.8279869799"
"Bulgaria","1994","11829.2314592276"
"Bulgaria","1993","13745.5067668692"
"Bulgaria","1992","14832.5876932091"
"Bulgaria","1991","15146.3061388525"
"Bulgaria","1990","16179.0577960428"
"Canada","2015","102399.967736587"
"Canada","2014","104775.075667898"
"Canada","2013","103697.454511366"
"Canada","2012","101742.157370631"
